trade_date,symbol,transaction_type,quantity,price,trade_value,charges
2025-07-22 11:45:30,EO PE COLPAL 31Jul2025 2160,BUY,225,2.05,461.25,0
2025-08-20 13:03:11,EO PE DABUR 28Aug2025 490,SALE,1250,0.3,375.0,0
2025-06-16 15:11:57,IO CE BANKNIFTY 26Jun2025 59000,SALE,90,20.95,1885.5,0
2025-06-19 10:33:50,IO CE MIDCPNIFTY 26Jun2025 13100,BUY,120,40.1,4812.0,0
2025-06-18 13:23:20,IO CE MIDCPNIFTY 26Jun2025 13300,SALE,120,38.6,4632.0,0
2025-07-24 10:48:51,IO CE MIDCPNIFTY 31Jul2025 13500,SALE,140,21.85,3059.0,0
2025-07-31 10:04:18,IO CE MIDCPNIFTY 31Jul2025 13500,SALE,140,0.9,126.0,0
2025-08-04 09:36:48,IO CE NIFTY 07Aug2025 25300,SALE,300,7.0,2100.0,0
2025-06-13 09:50:09,IO CE NIFTY 19Jun2025 25300,SALE,225,16.9,3802.5,0
2025-07-30 10:36:49,IO CE NIFTY 28Aug2025 27000,SALE,75,6.9,517.5,0
2025-07-31 09:41:27,IO CE NIFTY 31Jul2025 25200,SALE,75,1.75,131.25,0
2025-07-29 14:52:07,EO CE POLYCAB 31Jul2025 8000,BUY,125,0.2,25.0,0
2025-07-30 11:28:53,EO CE POLYCAB 31Jul2025 8000,BUY,375,0.1,37.5,0
2025-08-25 13:08:15,EO CE RELIANCE 28Aug2025 1550,BUY,1000,0.1,100.0,0
2025-07-23 13:53:40,EO CE SBICARD 31Jul2025 1000,BUY,1600,1.05,1680.0,0
2025-08-12 11:48:26,EO CE SBILIFE 28Aug2025 2000,BUY,375,0.8,300.0,0
2025-07-23 14:46:18,EO CE SBILIFE 31Jul2025 2040,BUY,375,0.45,168.75,0
2025-07-01 15:06:09,EO CE SBILIFE 31Jul2025 2040,SALE,750,3.0,2250.0,0
2025-06-26 12:12:25,EO CE SHREECEM 31Jul2025 33000,SALE,25,117.9,2947.5,0
2025-06-24 13:06:40,EO CE SIEMENS 26Jun2025 3500,BUY,150,2.1,315.0,0
2025-08-20 13:07:58,EO CE SRF 28Aug2025 3200,SALE,400,5.25,2100.0,0
2025-07-30 10:21:01,EO CE TATAMOTORS 31Jul2025 690,BUY,1600,1.0,1600.0,0
2025-08-22 11:43:48,EO CE TATASTEEL 28Aug2025 180,BUY,5500,0.05,275.0,0
2025-07-21 10:57:24,EO CE INDIANB 31Jul2025 740,BUY,1000,0.5,500.0,0
2025-06-23 09:23:19,EO CE INFY 26Jun2025 1640,SALE,800,1.8,1440.0,0
2025-07-28 11:10:41,EO CE IRFC 31Jul2025 150,BUY,4250,0.1,425.0,0
2025-09-03 11:20:19,EO CE JINDALSTEL 30Sep2025 1100,BUY,625,4.6,2875.0,0
2025-08-01 11:01:33,EO CE HDFCBANK 28Aug2025 2240,SALE,550,1.0,550.0,0
2025-09-30 09:30:31,EO CE HDFCBANK 30Sep2025 1020,BUY,1100,0.05,55.0,0
2025-06-23 09:50:19,EO CE HDFCLIFE 26Jun2025 800,SALE,1100,0.9,990.0,0
2025-09-10 11:18:03,EO CE HDFCLIFE 30Sep2025 840,BUY,2200,1.25,2750.0,0
2025-08-28 11:51:27,EO CE HINDUNILVR 28Aug2025 2980,BUY,1200,0.05,60.0,0
2025-07-21 10:57:18,EO CE HINDUNILVR 31Jul2025 2700,BUY,300,0.8,240.0,0
2025-06-18 10:00:39,EO CE ICICIBANK 26Jun2025 1520,BUY,700,0.5,350.0,0
2025-06-23 12:08:19,EO CE INDIANB 26Jun2025 703.75,BUY,950,0.05,47.5,0
2025-09-30 10:55:58,EO CE INDIANB 30Sep2025 780,BUY,1000,0.1,100.0,0
2025-07-28 12:25:18,EO CE INDIANB 31Jul2025 670,SALE,1000,0.9,900.0,0
2025-07-23 12:21:09,EO CE IRFC 31Jul2025 150,SALE,8500,0.25,2125.0,0
2025-09-26 11:36:14,EO CE JSWSTEEL 30Sep2025 1180,SALE,1350,1.95,2632.5,0
2025-08-29 11:57:13,EO CE DMART 30Sep2025 5300,SALE,150,14.25,2137.5,0
2025-07-14 09:32:19,EO CE DMART 31Jul2025 4400,SALE,150,9.9,1485.0,0
2025-07-07 13:11:32,EO CE DMART 31Jul2025 4800,BUY,150,12.1,1815.0,0
2025-07-03 15:22:19,EO CE DMART 31Jul2025 4800,SALE,300,18.05,5415.0,0
2025-07-03 10:47:04,EO CE DMART 31Jul2025 4900,SALE,150,8.55,1282.5,0
2025-08-21 09:24:09,EO CE EICHERMOT 28Aug2025 6500,BUY,175,1.35,236.25,0
2025-08-20 12:26:23,EO CE ETERNAL 28Aug2025 345,BUY,2425,1.5,3637.5,0
2025-09-05 15:24:13,EO CE ETERNAL 30Sep2025 370,BUY,2425,0.6,1455.0,0
2025-07-22 12:49:42,EO CE ETERNAL 31Jul2025 330,BUY,2425,1.25,3031.25,0
2025-06-23 14:04:55,EO CE HDFCBANK 26Jun2025 2000,SALE,550,1.25,687.5,0
2025-08-26 13:49:34,EO CE HDFCBANK 28Aug2025 1050,BUY,1100,0.05,55.0,0
2025-08-18 10:43:56,EO CE HINDUNILVR 28Aug2025 2780,BUY,300,1.8,540.0,0
2025-07-10 09:25:00,EO CE MAXHEALTH 31Jul2025 1400,SALE,2100,5.0,10500.0,0
2025-06-17 15:03:30,EO CE MCX 26Jun2025 8500,BUY,100,45.25,4525.0,0
2025-07-08 10:12:31,EO CE MCX 31Jul2025 10200,SALE,125,15.4,1925.0,0
2025-06-10 11:00:11,EO CE NYKAA 26Jun2025 230,BUY,2950,0.35,1032.5,0
2025-08-19 11:40:03,EO CE NYKAA 28Aug2025 235,SALE,3125,0.8,2500.0,0
2025-08-13 12:33:19,EO CE NYKAA 28Aug2025 240,SALE,6250,0.9,5625.0,0
2025-09-04 15:07:08,EO CE NYKAA 30Sep2025 260,BUY,3125,1.75,5468.75,0
2025-06-11 09:45:04,EO CE OIL 26Jun2025 500,SALE,2150,2.1,4515.0,0
2025-06-24 12:18:05,EO CE PAGEIND 26Jun2025 48000,BUY,15,65.1,976.5,0
2025-07-21 14:24:03,EO CE PATANJALI 31Jul2025 2160,SALE,300,2.9,870.0,0
2025-05-30 10:34:13,EO CE PAYTM 26Jun2025 1000,SALE,650,7.0,4550.0,0
2025-05-30 15:15:46,EO CE PAYTM 26Jun2025 1000,BUY,1300,7.0,9100.0,0
2025-06-24 09:15:03,EO CE ANGELONE 26Jun2025 3300,BUY,200,3.1,620.0,0
2025-06-16 11:05:57,EO CE AUBANK 26Jun2025 830,BUY,1000,1.25,1250.0,0
2025-06-19 10:20:38,EO CE AUBANK 26Jun2025 840,SALE,1000,1.9,1900.0,0
2025-08-08 09:55:40,EO CE AUBANK 28Aug2025 830,SALE,1000,3.9,3900.0,0
2025-07-29 10:03:42,EO CE AUBANK 31Jul2025 850,BUY,2000,0.1,200.0,0
2025-08-18 09:44:23,EO CE BAJFINANCE 28Aug2025 1000,BUY,750,1.5,1125.0,0
2025-09-24 15:28:18,EO CE BAJFINANCE 30Sep2025 1100,SALE,750,0.85,637.5,0
2025-07-23 14:39:29,EO CE BAJFINANCE 31Jul2025 1070,BUY,750,1.0,750.0,0
2025-07-25 09:23:58,EO CE BAJFINANCE 31Jul2025 970,SALE,750,0.95,712.5,0
2025-06-17 09:33:21,EO CE BIOCON 26Jun2025 380,SALE,5000,1.5,7500.0,0
2025-08-11 15:24:59,EO CE BIOCON 28Aug2025 380,BUY,2500,1.3,3250.0,0
2025-08-11 10:04:59,EO CE BIOCON 28Aug2025 380,SALE,2500,0.9,2250.0,0
2025-08-18 15:09:58,EO CE BEL 28Aug2025 420,BUY,2850,0.5,1425.0,0
2025-08-28 15:24:19,EO CE BOSCHLTD 28Aug2025 45000,BUY,150,0.05,7.5,0
2025-08-05 09:20:56,EO CE BOSCHLTD 28Aug2025 45000,SALE,25,121.75,3043.75,0
2025-08-07 09:46:32,EO CE BRITANNIA 28Aug2025 5900,BUY,125,15.15,1893.75,0
2025-08-06 12:02:40,EO CE BRITANNIA 28Aug2025 6000,SALE,125,7.1,887.5,0
2025-08-04 11:22:26,EO CE BRITANNIA 28Aug2025 6500,BUY,125,9.05,1131.25,0
2025-06-18 10:00:08,EO CE BSE 26Jun2025 3200,BUY,375,3.45,1293.75,0
2025-06-19 11:02:35,EO CE BSE 26Jun2025 3300,BUY,375,1.8,675.0,0
2025-08-08 10:04:15,EO CE BSE 28Aug2025 3200,SALE,375,2.7,1012.5,0
2025-07-08 11:58:12,EO CE BSE 31Jul2025 3400,BUY,375,3.15,1181.25,0
2025-08-01 11:40:36,EO CE CHOLAFIN 28Aug2025 1700,SALE,625,1.6,1000.0,0
2025-08-28 12:56:03,EO CE CHOLAFIN 28Aug2025 1700,BUY,1875,0.05,93.75,0
2025-06-19 11:01:56,EO CE ANGELONE 26Jun2025 3600,BUY,200,1.65,330.0,0
2025-06-19 12:50:46,EO CE AUBANK 26Jun2025 830,SALE,1000,2.0,2000.0,0
2025-06-23 09:32:34,EO CE AUBANK 26Jun2025 830,SALE,1000,1.3,1300.0,0
2025-06-26 10:58:17,EO CE AUBANK 26Jun2025 850,BUY,1000,0.05,50.0,0
2025-08-18 12:12:00,EO CE AUBANK 28Aug2025 840,BUY,1000,0.85,850.0,0
2025-06-10 10:45:25,EO CE BAJAJFINSV 26Jun2025 2280,SALE,500,1.3,650.0,0
2025-06-19 11:03:58,EO CE BAJFINANCE 26Jun2025 1020,BUY,1250,0.3,375.0,0
2025-08-19 09:59:45,EO CE BAJFINANCE 28Aug2025 960,SALE,1500,1.3,1950.0,0
2025-09-12 14:38:03,EO CE BAJFINANCE 30Sep2025 1080,SALE,2250,2.05,4612.5,0
2025-09-24 15:22:49,EO CE BAJFINANCE 30Sep2025 1080,BUY,3000,1.5,4500.0,0
2025-09-15 11:16:23,EO CE BAJFINANCE 30Sep2025 1100,SALE,750,1.75,1312.5,0
2025-07-04 09:25:19,EO CE BAJFINANCE 31Jul2025 1070,SALE,750,1.0,750.0,0
2025-06-20 09:43:02,EO CE RECLTD 26Jun2025 400,SALE,1000,6.0,6000.0,0
2025-06-20 09:48:28,EO CE RECLTD 26Jun2025 400,BUY,1000,6.5,6500.0,0
2025-08-26 14:40:39,EO CE SBILIFE 28Aug2025 2040,BUY,375,0.05,18.75,0
2025-07-02 10:14:25,EO CE SBILIFE 31Jul2025 2040,SALE,375,3.7,1387.5,0
2025-08-04 14:38:06,EO CE SHREECEM 28Aug2025 35000,SALE,50,59.9,2995.0,0
2025-07-02 15:13:02,EO CE SHREECEM 31Jul2025 33000,BUY,50,297.8,14890.0,0
2025-06-09 13:23:18,EO CE SHRIRAMFIN 26Jun2025 780,SALE,1500,2.45,3675.0,0
2025-06-19 14:40:02,EO CE SIEMENS 26Jun2025 3500,SALE,75,12.0,900.0,0
2025-06-18 10:08:41,EO CE SOLARINDS 26Jun2025 18500,SALE,150,22.9,3435.0,0
2025-07-03 15:12:31,EO CE TATACHEM 31Jul2025 980,BUY,1300,15.2,19760.0,0
2025-06-27 12:05:24,EO CE TORNTPHARM 31Jul2025 3700,SALE,250,14.9,3725.0,0
2025-06-19 15:22:53,EO CE TRENT 26Jun2025 6200,BUY,100,6.25,625.0,0
2025-09-30 13:29:28,EO PE COLPAL 30Sep2025 2160,BUY,225,0.05,11.25,0
2025-07-22 15:15:07,EO PE COLPAL 31Jul2025 2160,SALE,675,1.4,945.0,0
2025-09-04 14:39:05,EO PE DABUR 30Sep2025 490,SALE,1250,0.5,625.0,0
2025-08-22 12:23:06,EO PE HAL 30Sep2025 3800,SALE,150,7.9,1185.0,0
2025-06-18 15:20:06,IO CE MIDCPNIFTY 26Jun2025 13500,SALE,120,11.6,1392.0,0
2025-09-26 09:27:11,IO CE MIDCPNIFTY 30Sep2025 13400,SALE,280,1.9,532.0,0
2025-07-22 15:25:53,IO CE MIDCPNIFTY 31Jul2025 13500,BUY,140,32.0,4480.0,0
2025-07-29 11:13:12,IO CE MIDCPNIFTY 31Jul2025 14500,BUY,140,0.95,133.0,0
2025-09-02 14:10:20,IO CE NIFTY 02Sep2025 24750,SALE,75,1.8,135.0,0
2025-07-03 09:32:58,IO CE NIFTY 03Jul2025 25700,SALE,75,4.4,330.0,0
2025-08-07 10:25:58,IO CE NIFTY 07Aug2025 24900,BUY,225,1.95,438.75,0
2025-08-05 12:34:27,IO CE NIFTY 07Aug2025 25300,BUY,225,2.5,562.5,0
2025-07-24 15:27:21,IO CE NIFTY 24Jul2025 25400,BUY,75,0.05,3.75,0
2025-07-28 15:17:00,IO CE NIFTY 28Aug2025 27000,SALE,75,7.85,588.75,0
2025-09-25 10:41:32,IO CE NIFTY 30Sep2025 26000,SALE,75,2.8,210.0,0
2025-07-31 09:41:02,IO CE NIFTY 31Jul2025 25200,SALE,75,1.75,131.25,0
2025-07-03 10:40:33,EO CE TATACHEM 31Jul2025 980,SALE,1300,16.0,20800.0,0
2025-07-03 14:22:53,EO CE TATACHEM 31Jul2025 980,SALE,1300,16.4,21320.0,0
2025-09-24 10:42:41,EO CE TATASTEEL 30Sep2025 185,BUY,5500,0.15,825.0,0
2025-06-30 15:24:19,EO CE TORNTPHARM 31Jul2025 3700,BUY,250,22.5,5625.0,0
2025-06-19 14:00:18,EO CE TRENT 26Jun2025 5900,SALE,200,38.0,7600.0,0
2025-06-19 09:25:23,EO CE TRENT 26Jun2025 6200,SALE,100,10.0,1000.0,0
2025-07-30 13:30:41,EO CE TRENT 31Jul2025 6400,BUY,100,0.1,10.0,0
2025-07-04 13:32:05,EO CE TRENT 31Jul2025 6500,SALE,100,16.5,1650.0,0
2025-08-19 10:23:31,EO CE ULTRACEMCO 28Aug2025 13500,SALE,50,9.9,495.0,0
2025-07-30 10:44:19,EO CE VBL 31Jul2025 550,SALE,1025,0.85,871.25,0
2025-08-18 13:08:28,EO PE COLPAL 28Aug2025 2100,SALE,225,2.15,483.75,0
2025-09-30 14:29:40,EO PE COLPAL 28Oct2025 2000,SALE,450,4.9,2205.0,0
2025-09-01 10:39:10,EO CE HINDUNILVR 30Sep2025 3040,SALE,300,2.2,660.0,0
2025-06-10 10:59:52,EO CE ICICIBANK 26Jun2025 1520,BUY,700,1.6,1120.0,0
2025-08-12 11:47:39,EO CE ICICIBANK 28Aug2025 1550,BUY,700,0.55,385.0,0
2025-08-05 12:36:09,EO CE ICICIBANK 28Aug2025 1550,SALE,700,0.85,595.0,0
2025-09-19 14:59:05,EO CE ICICIBANK 30Sep2025 1480,SALE,700,1.05,735.0,0
2025-08-28 13:06:45,EO CE INDIGO 28Aug2025 6000,BUY,150,0.1,15.0,0
2025-06-12 13:27:21,EO CE INFY 26Jun2025 1680,BUY,400,8.1,3240.0,0
2025-09-08 09:42:06,EO CE JSWSTEEL 30Sep2025 1200,SALE,675,1.95,1316.25,0
2025-06-20 11:00:36,EO CE KAYNES 26Jun2025 6000,SALE,100,31.9,3190.0,0
2025-06-19 10:11:48,EO CE KPITTECH 26Jun2025 1500,SALE,400,2.6,1040.0,0
2025-07-23 14:11:28,EO CE LODHA 31Jul2025 1480,SALE,450,2.3,1035.0,0
2025-07-24 09:46:20,EO CE LODHA 31Jul2025 1480,BUY,450,1.55,697.5,0
2025-08-26 10:22:15,EO CE PAYTM 28Aug2025 1320,SALE,725,1.9,1377.5,0
2025-09-30 11:24:19,EO CE PAYTM 30Sep2025 1400,BUY,2175,0.05,108.75,0
2025-09-10 11:36:24,EO CE PAYTM 30Sep2025 1400,BUY,725,4.3,3117.5,0
2025-07-23 10:27:41,EO CE PAYTM 31Jul2025 1160,SALE,1450,2.5,3625.0,0
2025-07-25 14:38:36,EO CE PAYTM 31Jul2025 1180,SALE,725,1.6,1160.0,0
2025-06-17 11:09:11,EO CE PERSISTENT 26Jun2025 6600,SALE,100,13.5,1350.0,0
2025-06-17 15:07:44,EO CE POLICYBZR 26Jun2025 2080,BUY,325,10.05,3266.25,0
2025-09-30 15:24:50,EO CE POLYCAB 30Sep2025 8200,BUY,125,0.05,6.25,0
2025-08-21 14:58:18,EO CE SBILIFE 28Aug2025 1960,BUY,750,3.25,2437.5,0
2025-08-21 09:49:07,EO CE SBILIFE 28Aug2025 2040,SALE,375,1.4,525.0,0
2025-08-12 11:48:32,EO CE SHREECEM 28Aug2025 35000,BUY,50,14.6,730.0,0
2025-08-21 15:02:09,EO CE SIEMENS 28Aug2025 3500,BUY,125,2.15,268.75,0
2025-08-06 09:23:20,EO CE BOSCHLTD 28Aug2025 45000,SALE,25,85.45,2136.25,0
2025-08-05 09:20:56,EO CE BOSCHLTD 28Aug2025 45000,SALE,25,123.25,3081.25,0
2025-07-09 09:38:31,EO CE BRITANNIA 31Jul2025 6300,BUY,125,16.1,2012.5,0
2025-06-18 09:59:51,EO CE BSE 26Jun2025 3100,BUY,375,5.0,1875.0,0
2025-06-17 10:09:59,EO CE BSE 26Jun2025 3300,BUY,375,4.3,1612.5,0
2025-08-01 14:17:29,EO CE CHOLAFIN 28Aug2025 1640,SALE,625,2.8,1750.0,0
2025-09-29 10:04:04,EO CE COFORGE 30Sep2025 2040,BUY,750,0.05,37.5,0
2025-07-08 15:12:03,EO CE COFORGE 31Jul2025 2160,BUY,375,13.95,5231.25,0
2025-09-10 10:50:43,EO CE CUMMINSIND 30Sep2025 4400,SALE,200,9.9,1980.0,0
2025-08-22 09:34:49,EO CE DIVISLAB 28Aug2025 6600,SALE,100,7.1,710.0,0
2025-09-30 15:24:56,EO CE DIXON 30Sep2025 19000,BUY,100,0.05,5.0,0
2025-07-01 13:45:34,EO CE DIXON 31Jul2025 15000,SALE,50,449.9,22495.0,0
2025-06-26 13:49:57,EO CE ANGELONE 26Jun2025 3600,BUY,200,0.05,10.0,0
2025-07-08 12:01:37,EO CE ANGELONE 31Jul2025 3300,SALE,250,7.0,1750.0,0
2025-06-19 15:19:45,EO CE AUBANK 26Jun2025 840,BUY,1000,1.3,1300.0,0
2025-08-08 09:39:24,EO CE AUBANK 28Aug2025 840,SALE,1000,2.9,2900.0,0
2025-07-21 09:17:23,EO CE AUBANK 31Jul2025 830,SALE,1000,1.05,1050.0,0
2025-07-28 12:24:46,EO CE AUBANK 31Jul2025 940,BUY,1000,0.1,100.0,0
2025-06-10 10:45:25,EO CE BAJAJFINSV 26Jun2025 2280,SALE,500,1.3,650.0,0
2025-08-21 09:23:42,EO CE BAJFINANCE 28Aug2025 1100,BUY,2250,0.15,337.5,0
2025-09-12 14:38:03,EO CE BAJFINANCE 30Sep2025 1080,SALE,2250,2.05,4612.5,0
2025-09-24 15:28:18,EO CE BAJFINANCE 30Sep2025 1100,SALE,1500,0.85,1275.0,0
2025-07-31 10:17:38,EO CE BAJFINANCE 31Jul2025 950,BUY,1500,0.05,75.0,0
2025-07-25 09:24:13,EO CE BAJFINANCE 31Jul2025 950,SALE,750,1.9,1425.0,0
2025-06-19 12:24:02,EO CE TITAN 26Jun2025 3700,SALE,350,3.7,1295.0,0
2025-06-19 09:25:23,EO CE TRENT 26Jun2025 6200,SALE,100,10.0,1000.0,0
2025-08-07 15:23:52,EO CE TRENT 28Aug2025 5900,BUY,100,21.1,2110.0,0
2025-08-07 09:58:23,EO CE TRENT 28Aug2025 6000,SALE,100,20.0,2000.0,0
2025-06-18 11:04:55,EO CE TVSMOTOR 26Jun2025 2900,SALE,350,15.9,5565.0,0
2025-08-04 11:15:50,EO CE TVSMOTOR 28Aug2025 3200,BUY,350,11.3,3955.0,0
2025-09-05 14:37:05,EO CE VBL 30Sep2025 550,SALE,1025,0.9,922.5,0
2025-08-25 13:01:43,EO PE COLPAL 28Aug2025 2160,BUY,225,0.35,78.75,0
2025-08-18 13:09:18,EO PE COLPAL 28Aug2025 2160,SALE,225,5.9,1327.5,0
2025-09-26 11:46:22,EO PE COLPAL 28Oct2025 2100,SALE,450,12.0,5400.0,0
2025-06-26 15:27:34,EO PE HAL 31Jul2025 4000,SALE,150,9.9,1485.0,0
2025-06-26 10:04:55,EO PE HAL 31Jul2025 4000,SALE,150,11.05,1657.5,0
2025-07-04 10:29:24,EO CE MAXHEALTH 31Jul2025 1480,SALE,525,4.1,2152.5,0
2025-06-13 15:22:07,EO CE MCX 26Jun2025 8700,BUY,100,13.0,1300.0,0
2025-06-17 15:20:06,EO CE MCX 26Jun2025 8800,BUY,100,19.45,1945.0,0
2025-06-09 13:05:17,EO CE MCX 26Jun2025 8800,BUY,100,42.1,4210.0,0
2025-06-10 10:59:38,EO CE BAJAJFINSV 26Jun2025 2280,BUY,1000,1.3,1300.0,0
2025-06-10 10:45:25,EO CE BAJAJFINSV 26Jun2025 2280,SALE,500,1.3,650.0,0
2025-08-28 10:20:29,EO CE BAJFINANCE 28Aug2025 960,BUY,750,0.05,37.5,0
2025-06-24 09:32:33,EO CE BHARTIARTL 26Jun2025 2000,BUY,950,2.1,1995.0,0
2025-08-06 10:34:14,EO CE BOSCHLTD 28Aug2025 44000,SALE,25,99.05,2476.25,0
2025-09-23 10:48:22,EO CE BOSCHLTD 30Sep2025 45000,BUY,25,11.1,277.5,0
2025-09-15 14:50:32,EO CE BOSCHLTD 30Sep2025 45500,SALE,50,19.0,950.0,0
2025-07-30 10:55:46,EO CE BOSCHLTD 31Jul2025 42500,SALE,50,49.0,2450.0,0
2025-07-31 09:53:56,EO CE BPCL 28Aug2025 360,BUY,1975,2.0,3950.0,0
2025-05-30 10:25:42,EO CE BSE 26Jun2025 2950,SALE,375,30.9,11587.5,0
2025-06-09 09:34:13,EO CE BSE 26Jun2025 3300,SALE,375,36.25,13593.75,0
2025-07-04 13:25:40,EO CE BSE 31Jul2025 3400,SALE,375,4.4,1650.0,0
2025-08-01 14:09:04,EO CE CHOLAFIN 28Aug2025 1600,BUY,625,5.05,3156.25,0
2025-09-30 09:42:57,EO CE CHOLAFIN 30Sep2025 1720,BUY,2500,0.05,125.0,0
2025-09-22 14:00:22,EO CE CHOLAFIN 30Sep2025 1720,SALE,625,3.0,1875.0,0
2025-06-16 12:34:26,EO CE ANGELONE 26Jun2025 3300,SALE,200,5.7,1140.0,0
2025-06-23 10:13:18,EO CE AUBANK 26Jun2025 800,SALE,1000,8.5,8500.0,0
2025-06-13 12:20:31,EO CE AUBANK 26Jun2025 830,SALE,1000,1.9,1900.0,0
2025-07-21 09:40:24,EO CE AUBANK 31Jul2025 810,SALE,1000,1.15,1150.0,0
2025-07-25 13:59:27,EO CE AUBANK 31Jul2025 830,BUY,2000,0.2,400.0,0
2025-09-29 14:11:23,EO CE BAJAJFINSV 30Sep2025 2180,BUY,500,0.05,25.0,0
2025-07-28 12:20:18,EO CE BAJFINANCE 28Aug2025 1100,SALE,750,1.0,750.0,0
2025-09-26 14:37:57,EO CE BAJFINANCE 28Oct2025 1160,SALE,3000,1.5,4500.0,0
2025-09-24 09:20:43,EO CE BAJFINANCE 30Sep2025 1080,BUY,1500,1.5,2250.0,0
2025-07-25 09:46:51,EO CE BAJFINANCE 31Jul2025 950,BUY,750,2.65,1987.5,0
2025-07-28 10:57:55,EO CE BAJFINANCE 31Jul2025 960,SALE,3000,1.2,3600.0,0
2025-07-25 12:14:55,EO CE BAJFINANCE 31Jul2025 980,SALE,750,1.1,825.0,0
2025-09-11 15:04:48,EO CE EICHERMOT 30Sep2025 7400,SALE,175,7.95,1391.25,0
2025-07-09 13:04:39,EO CE GMRAIRPORT 31Jul2025 100,BUY,6975,0.55,3836.25,0
2025-06-24 09:15:00,EO CE HDFCBANK 26Jun2025 2000,BUY,1100,2.1,2310.0,0
2025-08-12 14:56:55,EO CE HDFCBANK 28Aug2025 2140,SALE,1100,0.9,990.0,0
2025-06-23 09:50:19,EO CE HDFCLIFE 26Jun2025 800,SALE,1100,0.9,990.0,0
2025-06-24 10:42:25,EO CE HDFCLIFE 26Jun2025 800,BUY,1100,0.6,660.0,0
2025-06-17 15:19:35,EO CE HDFCLIFE 26Jun2025 810,SALE,1100,1.15,1265.0,0
2025-09-10 13:40:42,EO CE HDFCLIFE 30Sep2025 860,BUY,2200,0.5,1100.0,0
2025-07-28 09:55:32,EO CE HDFCLIFE 31Jul2025 800,BUY,1100,0.6,660.0,0
2025-08-28 11:42:04,EO CE HEROMOTOCO 28Aug2025 5350,BUY,300,1.0,300.0,0
2025-08-18 14:13:06,EO CE HEROMOTOCO 28Aug2025 5500,SALE,150,4.95,742.5,0
2025-08-13 11:29:47,EO CE HINDUNILVR 28Aug2025 2780,SALE,1200,1.25,1500.0,0
2025-06-17 09:32:41,IO CE NIFTY 19Jun2025 25400,SALE,75,9.0,675.0,0
2025-06-20 09:43:02,IO CE NIFTY 26Jun2025 25300,SALE,225,28.0,6300.0,0
2025-06-26 13:27:00,IO CE NIFTY 26Jun2025 25600,BUY,300,5.1,1530.0,0
2025-07-30 10:36:54,IO CE NIFTY 28Aug2025 27000,SALE,75,6.9,517.5,0
2025-09-04 13:30:09,IO CE NIFTY 30Sep2025 26300,SALE,300,7.85,2355.0,0
2025-07-31 15:20:24,IO CE NIFTY 31Jul2025 25400,BUY,300,0.05,15.0,0
2025-07-31 15:21:28,IO CE NIFTY 31Jul2025 25500,BUY,150,0.05,7.5,0
2025-06-10 13:14:54,IO PE NIFTY 12Jun2025 24800,SALE,75,15.05,1128.75,0
2025-06-24 13:30:30,IO PE NIFTY 26Jun2025 24700,BUY,75,17.75,1331.25,0
2025-07-31 13:58:06,EO CE DMART 31Jul2025 4600,BUY,300,0.05,15.0,0
2025-07-07 13:11:32,EO CE DMART 31Jul2025 4800,BUY,150,12.1,1815.0,0
2025-07-03 15:22:19,EO CE DMART 31Jul2025 4800,SALE,150,18.05,2707.5,0
2025-09-19 14:54:43,EO CE EICHERMOT 30Sep2025 7600,SALE,350,5.3,1855.0,0
2025-06-25 10:30:00,EO CE ETERNAL 26Jun2025 280,BUY,2000,0.05,100.0,0
2025-06-13 10:11:00,EO CE ETERNAL 26Jun2025 290,BUY,2000,0.3,600.0,0
2025-07-09 15:00:40,EO CE GMRAIRPORT 31Jul2025 100,SALE,6975,0.7,4882.5,0
2025-07-08 14:07:37,EO CE HDFCAMC 31Jul2025 5800,BUY,300,10.1,3030.0,0
2025-06-23 14:04:38,EO CE HDFCBANK 26Jun2025 2000,SALE,550,1.25,687.5,0
2025-08-25 09:17:13,EO CE HDFCBANK 28Aug2025 2060,SALE,550,1.05,577.5,0
2025-08-05 09:31:36,EO CE HDFCBANK 28Aug2025 2100,SALE,550,2.6,1430.0,0
2025-08-12 11:47:29,EO CE HDFCBANK 28Aug2025 2100,BUY,550,1.75,962.5,0
2025-07-30 12:15:04,EO CE TRENT 31Jul2025 6500,BUY,100,0.1,10.0,0
2025-07-04 11:44:53,EO CE TRENT 31Jul2025 6500,BUY,100,22.1,2210.0,0
2025-07-04 10:48:48,EO CE TRENT 31Jul2025 6500,SALE,100,28.0,2800.0,0
2025-07-24 09:37:58,EO CE WIPRO 31Jul2025 280,BUY,6000,0.2,1200.0,0
2025-08-25 13:12:44,EO PE COLPAL 30Sep2025 2160,SALE,900,8.9,8010.0,0
2025-07-08 14:21:42,EO PE COLPAL 31Jul2025 2200,SALE,225,4.05,911.25,0
2025-08-26 09:58:35,EO PE DABUR 28Aug2025 490,BUY,1250,0.2,250.0,0
2025-06-26 13:09:49,EO PE DABUR 31Jul2025 430,SALE,2500,1.2,3000.0,0
2025-08-18 13:10:22,EO PE HINDUNILVR 28Aug2025 2300,SALE,300,0.85,255.0,0
2025-06-24 11:49:38,EO PE HINDUNILVR 31Jul2025 2100,SALE,600,3.9,2340.0,0
2025-06-10 11:00:47,EO PE NCC 26Jun2025 220,SALE,3550,0.95,3372.5,0
2025-07-18 10:57:18,IO CE BANKNIFTY 31Jul2025 59500,SALE,35,20.85,729.75,0
